Ngrams,Negation,Contrast,Positive entities,Negative entities,Class
over taiwan,false,0,0,1,negative
taiwan vice,false,0,0,1,negative
vice president,false,0,0,1,negative
president lien,false,0,0,1,negative
lien chan,false,0,0,1,negative
chan s,false,0,0,1,negative
s secret,false,0,0,1,negative
secret mission,false,0,0,1,negative
mission to,false,0,0,1,negative
to ukraine,false,0,0,1,negative
pressure was,false,0,0,1,negative
was mounting,false,0,0,1,negative
mounting on,false,0,0,1,negative
on french,false,0,0,1,negative
french car,false,0,0,1,negative
car maker,false,0,0,1,negative
maker psa,false,0,0,1,negative
psa peugot,false,0,0,1,negative
peugot citroen,false,0,0,1,negative
citroen group,false,0,0,1,negative
group s,false,0,0,1,negative
s joint,false,0,0,1,negative
joint venture,false,0,0,1,negative
venture in,false,0,0,1,negative
in the,false,0,0,1,negative
the city,false,0,0,1,negative
where car,false,0,0,1,negative
car output,false,0,0,1,negative
output had,false,0,0,1,negative
had lagged,false,0,0,1,negative
lagged far,false,0,0,1,negative
far behind,false,0,0,1,negative
behind china,false,0,0,1,negative
china s,false,0,0,1,negative
s other,false,0,0,1,negative
other main,false,0,0,1,negative
tenaga suffered,false,0,0,0,negative
suffered estimated,false,0,0,0,negative
million ringgit,false,0,0,0,negative
ringgit in,false,0,0,0,negative
in losses,false,0,0,0,negative
losses from,false,0,0,0,negative
from the,false,0,0,0,negative
the blackout,false,0,0,0,negative
a report,false,0,0,0,negative
report from,false,0,0,0,negative
from the,false,0,0,0,negative
disorder in,true,0,1,1,negative
in the,true,0,1,1,negative
the industry,true,0,1,1,negative
which has,true,0,1,1,negative
has expanded,true,0,1,1,negative
expanded as,true,0,1,1,negative
as booming,true,0,1,1,negative
booming cities,true,0,1,1,negative
cities rush,true,0,1,1,negative
rush to,true,0,1,1,negative
to rebuild,true,0,1,1,negative
had allowed,true,0,1,1,negative
allowed corruption,true,0,1,1,negative
corruption into,true,0,1,1,negative
into the,true,0,1,1,negative
the market,true,0,1,1,negative
market and,true,0,1,1,negative
and caused,true,0,1,1,negative
caused a,true,0,1,1,negative
a never,true,0,1,1,negative
never ending,true,0,1,1,negative
ending series,true,0,1,1,negative
series of,true,0,1,1,negative
of accidents,true,0,1,1,negative
it quoted,true,0,1,1,negative
quoted minister,true,0,1,1,negative
minister of,true,0,1,1,negative
of construction,true,0,1,1,negative
china law,false,0,0,0,negative
law to,false,0,0,0,negative
to fight,false,0,0,0,negative
fight graft,false,0,0,0,negative
graft in,false,0,0,0,negative
in construction,false,0,0,0,negative
a chinese,false,0,0,0,negative
chinese truck,false,0,0,0,negative
truck maker,false,0,0,0,negative
maker in,false,0,0,0,negative
in which,false,0,0,0,negative
which ford,false,0,0,0,negative
ford motor,false,0,0,0,negative
motor co,false,0,0,0,negative
co has,false,0,0,0,negative
has a,false,0,0,0,negative
percent stake,false,0,0,0,negative
stake said,false,0,0,0,negative
said it,false,0,0,0,negative
it posted,false,0,0,0,negative
posted a,false,0,0,0,negative
percent drop,false,0,0,0,negative
drop in,false,0,0,0,negative
in post,false,0,0,0,negative
post tax,false,0,0,0,negative
tax profits,false,0,0,0,negative
profits in,false,0,0,0,negative
in the,false,0,0,0,negative
jiangling motors,false,0,0,1,negative
motors corp,false,0,0,1,negative
in a,false,0,0,1,negative
a statement,false,0,0,1,negative
statement in,false,0,0,1,negative
in saturday,false,0,0,1,negative
saturday s,false,0,0,1,negative
s edition,false,0,0,1,negative
edition of,false,0,0,1,negative
of the,false,0,0,1,negative
the china,false,0,0,1,negative
china securities,false,0,0,1,negative
securities newspaper,false,0,0,1,negative
said net,false,0,0,1,negative
net profit,false,0,0,1,negative
profit in,false,0,0,1,negative
in the,false,0,0,1,negative
the period,false,0,0,1,negative
period was,false,0,0,1,negative
million yuan,false,0,0,1,negative
down from,false,0,0,1,negative
million in,false,0,0,1,negative
turnover fell,true,0,0,1,negative
fell to,true,0,0,1,negative
million yuan,true,0,0,1,negative
yuan from,true,0,0,1,negative
while net,true,0,0,1,negative
net assets,true,0,0,1,negative
assets per,true,0,0,1,negative
per share,true,0,0,1,negative
share were,true,0,0,1,negative
and earnings,true,0,0,1,negative
earnings per,true,0,0,1,negative
per share,true,0,0,1,negative
share fell,true,0,0,1,negative
fell to,true,0,0,1,negative
yuan from,true,0,0,1,negative
it blamed,true,0,1,3,negative
blamed the,true,0,1,3,negative
the drop,true,0,1,3,negative
drop in,true,0,1,3,negative
in profits,true,0,1,3,negative
profits on,true,0,1,3,negative
on a,true,0,1,3,negative
a weak,true,0,1,3,negative
weak vehicle,true,0,1,3,negative
vehicle market,true,0,1,3,negative
market and,true,0,1,3,negative
and said,true,0,1,3,negative
said as,true,0,1,3,negative
as its,true,0,1,3,negative
its engine,true,0,1,3,negative
engine plant,true,0,1,3,negative
plant had,true,0,1,3,negative
had only,true,0,1,3,negative
only just,true,0,1,3,negative
just started,true,0,1,3,negative
started trial,true,0,1,3,negative
trial production,true,0,1,3,negative
the company,true,0,1,3,negative
company s,true,0,1,3,negative
s results,true,0,1,3,negative
results would,true,0,1,3,negative
would not,true,0,1,3,negative
not improve,true,0,1,3,negative
ford china,false,0,0,0,negative
china jv,false,0,0,0,negative
jv posts,false,0,0,0,negative
percent net,false,0,0,0,negative
net drop,false,0,0,0,negative
drop in,false,0,0,0,negative
morocco forbids,false,0,0,0,negative
forbids michael,false,0,0,0,negative
michael jackson,false,0,0,0,negative
jackson show,false,0,0,0,negative
show in,false,0,0,0,negative
american pop,false,0,0,2,negative
pop star,false,0,0,2,negative
star michael,false,0,0,2,negative
michael jackson,false,0,0,2,negative
jackson s,false,0,0,2,negative
s september,false,0,0,2,negative
concert has,false,0,0,2,negative
has been,false,0,0,2,negative
been cancelled,false,0,0,2,negative
cancelled after,false,0,0,2,negative
after authorities,false,0,0,2,negative
authorities refused,false,0,0,2,negative
refused to,false,0,0,2,negative
to give,false,0,0,2,negative
give permission,false,0,0,2,negative
permission for,false,0,0,2,negative
for it,false,0,0,2,negative
the private,false,0,0,2,negative
private moroccan,false,0,0,2,negative
moroccan television,false,0,0,2,negative
television channel,false,0,0,2,negative
channel m,false,0,0,2,negative
moroccan authorities,true,1,0,2,negative
authorities did,true,1,0,2,negative
did not,true,1,0,2,negative
not give,true,1,0,2,negative
give the,true,1,0,2,negative
the green,true,1,0,2,negative
green light,true,1,0,2,negative
light for,true,1,0,2,negative
for michael,true,1,0,2,negative
michael jackson,true,1,0,2,negative
jackson s,true,1,0,2,negative
s show,true,1,0,2,negative
show but,true,1,0,2,negative
but gave,true,1,0,2,negative
gave no,true,1,0,2,negative
no explanation,true,1,0,2,negative
explanation either,true,1,0,2,negative
the casablanca,true,1,0,2,negative
casablanca based,true,1,0,2,negative
based station,true,1,0,2,negative
station said,true,1,0,2,negative
said in,true,1,0,2,negative
in its,true,1,0,2,negative
fears of,false,0,1,0,negative
of gathering,false,0,1,0,negative
gathering more,false,0,1,0,negative
more than,false,0,1,0,negative
young people,false,0,1,0,negative
people could,false,0,1,0,negative
could be,false,0,1,0,negative
be one,false,0,1,0,negative
one of,false,0,1,0,negative
of the,false,0,1,0,negative
the motives,false,0,1,0,negative
motives explaining,false,0,1,0,negative
explaining the,false,0,1,0,negative
the authorities,false,0,1,0,negative
a concert,false,0,1,0,negative
concert organiser,false,0,1,0,negative
organiser who,false,0,1,0,negative
who had,false,0,1,0,negative
had earlier,false,0,1,0,negative
earlier conferred,false,0,1,0,negative
conferred with,false,0,1,0,negative
with moroccan,false,0,1,0,negative
moroccan officials,false,0,1,0,negative
officials told,false,0,1,0,negative
told the,false,0,1,0,negative
the television,false,0,1,0,negative
hinting at,false,0,1,0,negative
at possible,false,0,1,0,negative
possible street,false,0,1,0,negative
street protests,false,0,1,0,negative
protests against,false,0,1,0,negative
in a,true,0,0,2,negative
a telephone,true,0,0,2,negative
telephone interview,true,0,0,2,negative
interview from,true,0,0,2,negative
from his,true,0,0,2,negative
his sherman,true,0,0,2,negative
sherman oaks,true,0,0,2,negative
said he,true,0,0,2,negative
he had,true,0,0,2,negative
had never,true,0,0,2,negative
never agreed,true,0,0,2,negative
agreed to,true,0,0,2,negative
downey said,false,0,0,0,negative
said he,false,0,0,0,negative
he called,false,0,0,0,negative
called kramer,false,0,0,0,negative
kramer and,false,0,0,0,negative
and refused,false,0,0,0,negative
refused to,false,0,0,0,negative
a row,false,0,0,1,negative
row over,false,0,0,1,negative
over the,false,0,0,1,negative
the funds,false,0,0,1,negative
funds erupted,false,0,0,1,negative
erupted last,false,0,0,1,negative
last month,false,0,0,1,negative
month when,false,0,0,1,negative
when kurt,false,0,0,1,negative
kurt biedenkopf,false,0,0,1,negative
state premier,false,0,0,1,negative
premier of,false,0,0,1,negative
of the,false,0,0,1,negative
the east,false,0,0,1,negative
east german,false,0,0,1,negative
german state,false,0,0,1,negative
state of,false,0,0,1,negative
of saxony,false,0,0,1,negative
paid out,false,0,0,1,negative
million marks,false,0,0,1,negative
marks to,false,0,0,1,negative
to volkswagen,false,0,0,1,negative
of which,false,0,0,1,negative
which brussels,false,0,0,1,negative
brussels says,false,0,0,1,negative
india sanghi,false,0,0,0,negative
sanghi poly,false,0,0,0,negative
net falls,false,0,0,0,negative
sanghi polyesters,true,0,0,1,negative
a south,true,0,0,1,negative
south india,true,0,0,1,negative
india based,true,0,0,1,negative
based polyester,true,0,0,1,negative
polyester filament,true,0,0,1,negative
filament yarn,true,0,0,1,negative
yarn manufacturer,true,0,0,1,negative
said higher,true,0,0,1,negative
higher input,true,0,0,1,negative
input costs,true,0,0,1,negative
costs and,true,0,0,1,negative
and lower,true,0,0,1,negative
lower sales,true,0,0,1,negative
sales realisations,true,0,0,1,negative
realisations hit,true,0,0,1,negative
hit working,true,0,0,1,negative
top seeded,false,1,0,1,negative
seeded arantxa,false,1,0,1,negative
arantxa sanchez,false,1,0,1,negative
sanchez nearly,false,1,0,1,negative
nearly missed,false,1,0,1,negative
missed her,false,1,0,1,negative
her wake,false,1,0,1,negative
wake up,false,1,0,1,negative
up call,false,1,0,1,negative
call but,false,1,0,1,negative
but recovered,false,1,0,1,negative
recovered in,false,1,0,1,negative
in time,false,1,0,1,negative
time to,false,1,0,1,negative
to gain,false,1,0,1,negative
gain the,false,1,0,1,negative
the final,false,1,0,1,negative
final of,false,1,0,1,negative
of the,false,1,0,1,negative
tennis sanchez,false,0,0,2,negative
sanchez gets,false,0,0,2,negative
gets late,false,0,0,2,negative
late wakeup,false,0,0,2,negative
wakeup call,false,0,0,2,negative
call to,false,0,0,2,negative
to move,false,0,0,2,negative
move into,false,0,0,2,negative
the ankle,false,0,0,1,negative
ankle injury,false,0,0,1,negative
injury makes,false,0,0,1,negative
makes his,false,0,0,1,negative
his availability,false,0,0,1,negative
availability for,false,0,0,1,negative
for his,false,0,0,1,negative
his u,false,0,0,1,negative
u s,false,0,0,1,negative
open first,false,0,0,1,negative
first rounder,false,0,0,1,negative
rounder against,false,0,0,1,negative
against defender,false,0,0,1,negative
defender pete,false,0,0,1,negative
pete sampras,false,0,0,1,negative
i don,true,0,0,0,negative
don t,true,0,0,0,negative
t know,true,0,0,0,negative
know how,true,0,0,0,negative
how i,true,0,0,0,negative
i ll,true,0,0,0,negative
ll feel,true,0,0,0,negative
he said,true,0,0,0,negative
said while,true,0,0,0,negative
while having,true,0,0,0,negative
having trainers,true,0,0,0,negative
trainers work,true,0,0,0,negative
work on,true,0,0,0,negative
on his,true,0,0,0,negative
his ankle,true,0,0,0,negative
a small,false,0,0,1,negative
small homemade,false,0,0,1,negative
homemade bomb,false,0,0,1,negative
bomb exploded,false,0,0,1,negative
exploded near,false,0,0,1,negative
near the,false,0,0,1,negative
the first,false,0,0,1,negative
first tee,false,0,0,1,negative
tee at,false,0,0,1,negative
at firestone,false,0,0,1,negative
firestone country,false,0,0,1,negative
country club,false,0,0,1,negative
club on,false,0,0,1,negative
on saturday,false,0,0,1,negative
saturday during,false,0,0,1,negative
during the,false,0,0,1,negative
the nec,false,0,0,1,negative
nec world,false,0,0,1,negative
world series,false,0,0,1,negative
series of,false,0,0,1,negative
of golf,false,0,0,1,negative
slightly injuring,false,0,0,1,negative
injuring three,false,0,0,1,negative
three people,false,0,0,1,negative
who were,false,0,0,1,negative
golf small,false,0,0,1,negative
small bomb,false,0,0,1,negative
bomb injures,false,0,0,1,negative
injures three,false,0,0,1,negative
three at,false,0,0,1,negative
at ohio,false,0,0,1,negative
world championship,false,1,0,0,negative
championship leader,false,1,0,0,negative
leader tommi,false,1,0,0,negative
tommi makinen,false,1,0,0,negative
makinen in,false,1,0,0,negative
in his,false,1,0,0,negative
his mitsubishi,false,1,0,0,negative
mitsubishi was,false,1,0,0,negative
was third,false,1,0,0,negative
third but,false,1,0,0,negative
but current,false,1,0,0,negative
current world,false,1,0,0,negative
world champion,false,1,0,0,negative
champion colin,false,1,0,0,negative
colin mcrae,false,1,0,0,negative
mcrae ended,false,1,0,0,negative
ended a,false,1,0,0,negative
a bad,false,1,0,0,negative
bad week,false,1,0,0,negative
he and,false,1,0,2,negative
and co,false,1,0,2,negative
co driver,false,1,0,2,negative
driver derek,false,1,0,2,negative
derek ringer,false,1,0,2,negative
ringer were,false,1,0,2,negative
were unhurt,false,1,0,2,negative
unhurt but,false,1,0,2,negative
but team,false,1,0,2,negative
team boss,false,1,0,2,negative
boss david,false,1,0,2,negative
david richards,false,1,0,2,negative
richards was,false,1,0,2,negative
was furious,false,1,0,2,negative
jacques villeneuve,true,0,1,0,negative
villeneuve provided,true,0,1,0,negative
provided compelling,true,0,1,0,negative
compelling evidence,true,0,1,0,negative
evidence on,true,0,1,0,negative
on saturday,true,0,1,0,negative
saturday that,true,0,1,0,negative
that he,true,0,1,0,negative
he will,true,0,1,0,negative
will not,true,0,1,0,negative
not allow,true,0,1,0,negative
allow his,true,0,1,0,negative
his williams,true,0,1,0,negative
williams team,true,0,1,0,negative
team mate,true,0,1,0,negative
mate damon,true,0,1,0,negative
damon hill,true,0,1,0,negative
hill an,true,0,1,0,negative
an easy,true,0,1,0,negative
easy run,true,0,1,0,negative
run in,true,0,1,0,negative
in to,true,0,1,0,negative
to the,true,0,1,0,negative
the world,true,0,1,0,negative
world drivers,true,0,1,0,negative
championship when,true,0,1,0,negative
when he,true,0,1,0,negative
he claimed,true,0,1,0,negative
claimed pole,true,0,1,0,negative
pole position,true,0,1,0,negative
position for,true,0,1,0,negative
it was,true,0,0,2,negative
was villeneuve,true,0,0,2,negative
villeneuve s,true,0,0,2,negative
s second,true,0,0,2,negative
second pole,true,0,0,2,negative
pole position,true,0,0,2,negative
position in,true,0,0,2,negative
in his,true,0,0,2,negative
his first,true,0,0,2,negative
first season,true,0,0,2,negative
season in,true,0,0,2,negative
in formula,true,0,0,2,negative
formula one,true,0,0,2,negative
one and,true,0,0,2,negative
and came,true,0,0,2,negative
came after,true,0,0,2,negative
after many,true,0,0,2,negative
many experts,true,0,0,2,negative
experts had,true,0,0,2,negative
had predicted,true,0,0,2,negative
predicted he,true,0,0,2,negative
he would,true,0,0,2,negative
would struggle,true,0,0,2,negative
struggle to,true,0,0,2,negative
to learn,true,0,0,2,negative
learn the,true,0,0,2,negative
the long,true,0,0,2,negative
long spa,true,0,0,2,negative
spa francorchamps,true,0,0,2,negative
francorchamps track,true,0,0,2,negative
track quickly,true,0,0,2,negative
the wet,false,0,0,4,negative
wet weather,false,0,0,4,negative
weather made,false,0,0,4,negative
made the,false,0,0,4,negative
the track,false,0,0,4,negative
track slower,false,0,0,4,negative
slower and,false,0,0,4,negative
and more,false,0,0,4,negative
more treacherous,false,0,0,4,negative
treacherous and,false,0,0,4,negative
and left,false,0,0,4,negative
left hill,false,0,0,4,negative
who leads,false,0,0,4,negative
leads the,false,0,0,4,negative
the title,false,0,0,4,negative
title race,false,0,0,4,negative
race by,false,0,0,4,negative
points with,false,0,0,4,negative
with four,false,0,0,4,negative
four races,false,0,0,4,negative
races remaining,false,0,0,4,negative
frustrated for,false,0,0,4,negative
it s,false,1,0,2,negative
s just,false,1,0,2,negative
just one,false,1,0,2,negative
one of,false,1,0,2,negative
of those,false,1,0,2,negative
those days,false,1,0,2,negative
days but,false,1,0,2,negative
but i,false,1,0,2,negative
i hate,false,1,0,2,negative
hate to,false,1,0,2,negative
to have,false,1,0,2,negative
have it,false,1,0,2,negative
it like,false,1,0,2,negative
like this,false,1,0,2,negative
this just,false,1,0,2,negative
just before,false,1,0,2,negative
before the,false,1,0,2,negative
the u,false,1,0,2,negative
u s,false,1,0,2,negative
said chang,false,1,0,2,negative
who will,false,1,0,2,negative
will be,false,1,0,2,negative
be seeded,false,1,0,2,negative
martin damm,false,0,0,0,negative
damm czech,false,0,0,0,negative
czech republic,false,0,0,0,negative
beat michael,false,0,0,0,negative
michael joyce,false,0,0,0,negative
joyce u,false,0,0,0,negative
play initially,false,0,0,0,negative
initially was,false,0,0,0,negative
was interrupted,false,0,0,0,negative
interrupted for,false,0,0,0,negative
for more,false,0,0,0,negative
more than,false,0,0,0,negative
hours before,false,0,0,0,negative
before resuming,false,0,0,0,negative
resuming for,false,0,0,0,negative
but play,false,1,0,0,negative
play was,false,1,0,0,negative
was finally,false,1,0,0,negative
finally suspended,false,1,0,0,negative
suspended for,false,1,0,0,negative
for the,false,1,0,0,negative
the day,false,1,0,0,negative
day when,false,1,0,0,negative
when the,false,1,0,0,negative
golf thunderstorms,false,0,0,0,negative
thunderstorms force,false,0,0,0,negative
force suspension,false,0,0,0,negative
suspension of,false,0,0,0,negative
of second,false,0,0,0,negative
second round,false,0,0,0,negative
round in,false,0,0,0,negative
thunderstorms forced,false,0,0,0,negative
forced the,false,0,0,0,negative
the suspension,false,0,0,0,negative
suspension of,false,0,0,0,negative
of the,false,0,0,0,negative
the world,false,0,0,0,negative
world series,false,0,0,0,negative
series of,false,0,0,0,negative
of golf,false,0,0,0,negative
golf after,false,0,0,0,negative
after just,false,0,0,0,negative
just five,false,0,0,0,negative
five players,false,0,0,0,negative
players in,false,0,0,0,negative
in the,false,0,0,0,negative
the man,false,0,0,0,negative
man field,false,0,0,0,negative
field had,false,0,0,0,negative
had completed,false,0,0,0,negative
completed the,false,0,0,0,negative
the second,false,0,0,0,negative
kevin keegan,false,0,0,0,negative
who has,false,0,0,0,negative
has spent,false,0,0,0,negative
spent a,false,0,0,0,negative
a fortune,false,0,0,0,negative
fortune building,false,0,0,0,negative
building a,false,0,0,0,negative
a team,false,0,0,0,negative
team capable,false,0,0,0,negative
capable of,false,0,0,0,negative
of bringing,false,0,0,0,negative
bringing a,false,0,0,0,negative
a much,false,0,0,0,negative
much yearned,false,0,0,0,negative
yearned for,false,0,0,0,negative
for english,false,0,0,0,negative
english premier,false,0,0,0,negative
premier league,false,0,0,0,negative
league title,false,0,0,0,negative
title to,false,0,0,0,negative
to newcastle,false,0,0,0,negative
was left,false,0,0,0,negative
left despairing,false,0,0,0,negative
despairing on,false,0,0,0,negative
on saturday,false,0,0,0,negative
saturday as,false,0,0,0,negative
as his,false,0,0,0,negative
his multi,false,0,0,0,negative
multi million,false,0,0,0,negative
that s,false,0,0,1,negative
s probably,false,0,0,1,negative
probably the,false,0,0,1,negative
the worst,false,0,0,1,negative
worst performance,false,0,0,1,negative
performance in,false,0,0,1,negative
in my,false,0,0,1,negative
my reign,false,0,0,1,negative
reign as,false,0,0,1,negative
as manager,false,0,0,1,negative
he said,false,0,0,1,negative
said after,false,0,0,1,negative
after watching,false,0,0,1,negative
watching newcastle,false,0,0,1,negative
newcastle crash,false,0,0,1,negative
at home,false,0,0,1,negative
our performances,false,0,0,3,negative
performances so,false,0,0,3,negative
so far,false,0,0,3,negative
far this,false,0,0,3,negative
this season,false,0,0,3,negative
season have,false,0,0,3,negative
have been,false,0,0,3,negative
been poor,false,0,0,3,negative
poor and,false,0,0,3,negative
and we,false,0,0,3,negative
we will,false,0,0,3,negative
will have,false,0,0,3,negative
have to,false,0,0,3,negative
to start,false,0,0,3,negative
start soon,false,0,0,3,negative
soon if,false,0,0,3,negative
if we,false,0,0,3,negative
we want,false,0,0,3,negative
soccer keegan,false,0,0,0,negative
keegan despairs,false,0,0,0,negative
despairs as,false,0,0,0,negative
as money,false,0,0,0,negative
money fails,false,0,0,0,negative
fails to,false,0,0,0,negative
to buy,false,0,0,0,negative
cricket england,false,0,0,0,negative
england series,false,0,0,0,negative
series hopes,false,0,0,0,negative
hopes submerged,false,0,0,0,negative
submerged by,false,0,0,0,negative
rain left,false,0,1,2,negative
left england,false,0,1,2,negative
england up,false,0,1,2,negative
up the,false,0,1,2,negative
the creek,false,0,1,2,negative
creek without,false,0,1,2,negative
without a,false,0,1,2,negative
a paddle,false,0,1,2,negative
paddle on,false,0,1,2,negative
on saturday,false,0,1,2,negative
saturday when,false,0,1,2,negative
when less,false,0,1,2,negative
less than,false,0,1,2,negative
than three,false,0,1,2,negative
three hours,false,0,1,2,negative
hours were,false,0,1,2,negative
were possible,false,0,1,2,negative
possible between,false,0,1,2,negative
between the,false,0,1,2,negative
the showers,false,0,1,2,negative
showers on,false,0,1,2,negative
on the,false,0,1,2,negative
the third,false,0,1,2,negative
third day,false,0,1,2,negative
day of,false,0,1,2,negative
of the,false,0,1,2,negative
the final,false,0,1,2,negative
final test,false,0,1,2,negative
test against,false,0,1,2,negative
the heavy,false,1,1,4,negative
heavy showers,false,1,1,4,negative
showers submerged,false,1,1,4,negative
submerged any,false,1,1,4,negative
any faint,false,1,1,4,negative
faint chance,false,1,1,4,negative
chance england,false,1,1,4,negative
england had,false,1,1,4,negative
had of,false,1,1,4,negative
of fighting,false,1,1,4,negative
fighting their,false,1,1,4,negative
their way,false,1,1,4,negative
way back,false,1,1,4,negative
back into,false,1,1,4,negative
into an,false,1,1,4,negative
an improbable,false,1,1,4,negative
improbable winning,false,1,1,4,negative
winning position,false,1,1,4,negative
but at,false,1,1,4,negative
at least,false,1,1,4,negative
least saved,false,1,1,4,negative
saved the,false,1,1,4,negative
the home,false,1,1,4,negative
home bowlers,false,1,1,4,negative
bowlers from,false,1,1,4,negative
when pakistan,false,0,0,1,negative
pakistan resumed,false,0,0,1,negative
resumed after,false,0,0,1,negative
after lunch,false,0,0,1,negative
lunch on,false,0,0,1,negative
for two,false,0,0,1,negative
with saaed,false,0,0,1,negative
saaed anwar,false,0,0,1,negative
anwar unbeaten,false,0,0,1,negative
unbeaten on,false,0,0,1,negative
the omens,false,0,0,1,negative
omens looked,false,0,0,1,negative
looked distinctly,false,0,0,1,negative
distinctly unpromising,false,0,0,1,negative
unpromising for,false,0,0,1,negative
for an,false,0,0,1,negative
an england,false,0,0,1,negative
england attack,false,0,0,1,negative
attack operating,false,0,0,1,negative
operating on,false,0,0,1,negative
soccer out,false,0,0,0,negative
out of,false,0,0,0,negative
of sorts,false,0,0,0,negative
sorts newcastle,false,0,0,0,negative
newcastle crash,false,0,0,0,negative
cricket downpour,false,0,0,0,negative
downpour halts,false,0,0,0,negative
halts flow,false,0,0,0,negative
flow of,false,0,0,0,negative
of pakistan,false,0,0,0,negative
a spectacular,true,0,0,0,negative
spectacular downpour,true,0,0,0,negative
downpour halted,true,0,0,0,negative
halted play,true,0,0,0,negative
play after,true,0,0,0,negative
after seven,true,0,0,0,negative
seven overs,true,0,0,0,negative
overs and,true,0,0,0,negative
and five,true,0,0,0,negative
five balls,true,0,0,0,negative
balls of,true,0,0,0,negative
of the,true,0,0,0,negative
the afternoon,true,0,0,0,negative
afternoon session,true,0,0,0,negative
session on,true,0,0,0,negative
on the,true,0,0,0,negative
the third,true,0,0,0,negative
third day,true,0,0,0,negative
day with,true,0,0,0,negative
with pakistan,true,0,0,0,negative
up in,true,0,0,0,negative
in the,true,0,0,0,negative
the three,true,0,0,0,negative
three match,true,0,0,0,negative
match series,true,0,0,0,negative
runs ahead,true,0,0,0,negative
anwar went,false,1,1,2,negative
went past,false,1,1,2,negative
past his,false,1,1,2,negative
his previous,false,1,1,2,negative
previous test,false,1,1,2,negative
test best,false,1,1,2,negative
best of,false,1,1,2,negative
against new,false,1,1,2,negative
new zealand,false,1,1,2,negative
zealand in,false,1,1,2,negative
in wellington,false,1,1,2,negative
wellington in,false,1,1,2,negative
but fell,false,1,1,2,negative
fell short,false,1,1,2,negative
short of,false,1,1,2,negative
of becoming,false,1,1,2,negative
becoming the,false,1,1,2,negative
the sixth,false,1,1,2,negative
sixth pakistan,false,1,1,2,negative
pakistan batsman,false,1,1,2,negative
batsman to,false,1,1,2,negative
to score,false,1,1,2,negative
score a,false,1,1,2,negative
each side,false,1,0,1,negative
side scored,false,1,0,1,negative
scored three,false,1,0,1,negative
three tries,false,1,0,1,negative
tries and,false,1,0,1,negative
and the,false,1,0,1,negative
the springboks,false,1,0,1,negative
springboks outscored,false,1,0,1,negative
outscored the,false,1,0,1,negative
the all,false,1,0,1,negative
all blacks,false,1,0,1,negative
in the,false,1,0,1,negative
the second,false,1,0,1,negative
second half,false,1,0,1,negative
half but,false,1,0,1,negative
but still,false,1,0,1,negative
still suffered,false,1,0,1,negative
suffered a,false,1,0,1,negative
a fourth,false,1,0,1,negative
fourth successive,false,1,0,1,negative
successive defeat,false,1,0,1,negative
defeat against,false,1,0,1,negative
rugby union,false,0,0,0,negative
union new,false,0,0,0,negative
new zealand,false,0,0,0,negative
zealand defeat,false,0,0,0,negative
defeat south,false,0,0,0,negative
new zealand,false,0,0,0,negative
zealand beat,false,0,0,0,negative
beat south,false,0,0,0,negative
south africa,false,0,0,0,negative
in the,false,0,0,0,negative
the second,false,0,0,0,negative
second test,false,0,0,0,negative
the kevin,false,0,0,1,negative
kevin costner,false,0,0,1,negative
costner golfing,false,0,0,1,negative
golfing comedy,false,0,0,1,negative
comedy dipped,false,0,0,1,negative
dipped just,false,0,0,1,negative
percent from,false,0,0,1,negative
from last,false,0,0,1,negative
last weekend,false,0,0,1,negative
weekend and,false,0,0,1,negative
and has,false,0,0,1,negative
has a,false,0,0,1,negative
a day,false,0,0,1,negative
day gross,false,0,0,1,negative
gross of,false,0,0,1,negative
lloyd s,false,0,0,1,negative
s will,false,0,0,1,negative
will appeal,false,0,0,1,negative
appeal in,false,0,0,1,negative
in court,false,0,0,1,negative
court in,false,0,0,1,negative
in baltimore,false,0,0,1,negative
on tuesday,false,0,0,1,negative
tuesday against,false,0,0,1,negative
against the,false,0,0,1,negative
the injunction,false,0,0,1,negative
injunction served,false,0,0,1,negative
served by,false,0,0,1,negative
by u,false,0,0,1,negative
u s,false,0,0,1,negative
district judge,false,0,0,1,negative
judge robert,false,0,0,1,negative
robert payne,false,0,0,1,negative
payne in,false,0,0,1,negative
in virginia,false,0,0,1,negative
the year,false,0,0,3,negative
year old,false,0,0,3,negative
old insurance,false,0,0,3,negative
insurance market,false,0,0,3,negative
market is,false,0,0,3,negative
is embroiled,false,0,0,3,negative
embroiled in,false,0,0,3,negative
in a,false,0,0,3,negative
a critical,false,0,0,3,negative
critical legal,false,0,0,3,negative
legal battle,false,0,0,3,negative
battle in,false,0,0,3,negative
in the,false,0,0,3,negative
the united,false,0,0,3,negative
united states,false,0,0,3,negative
states where,false,0,0,3,negative
investors last,false,0,0,3,negative
last week,false,0,0,3,negative
week extracted,false,0,0,3,negative
extracted an,false,0,0,3,negative
an injunction,false,0,0,3,negative
injunction ordering,false,0,0,3,negative
ordering lloyd,false,0,0,3,negative
lloyd s,false,0,0,3,negative
s to,false,0,0,3,negative
to give,false,0,0,3,negative
give all,false,0,0,3,negative
all u,false,0,0,3,negative
u s,false,0,0,3,negative
investors more,false,0,0,3,negative
more information,false,0,0,3,negative
information and,false,0,0,3,negative
and more,false,0,0,3,negative
more time,false,0,0,3,negative
the commission,false,0,0,0,negative
commission is,false,0,0,0,negative
is disputing,false,0,0,0,negative
disputing the,false,0,0,0,negative
the legality,false,0,0,0,negative
